ID,CLASS,QUESTION,LEMMA,ANSWER,TAGSET
919,부전공,"조교님!몇가지 질문이 있어 드립니다.1. 7월에 부전공을 변경하려고 합니다. 수강편람을 보니 부전공도 있고, 부전공+전공심화도 있던데 부전공은 전공54 + 부전공21 이고, 전공심화는 전공75 + 부전공21 이었습니다. 그런데, 둘의 최종 합계가 134 이더군요 ( 교양 26 ) . 그렇다면 , 부전공에는 전공 54 + 부전공21 , 그리고 나머지 학점은 자선으로 채워야 하는건가요? 2. 자선의 범위는 교양에만 해당 되나요 , 아니면 다른 학과도 되는건가요? 예를 들어, 제가 글로벌에 국제대에 있는과라고 하면, 서울에 있는 다른과에 수업도 수강이 가능한건","조교 님 ! 몇 가지 질문 이 있 어 드리 ㅂ니다 . 1 . 7월 에 부전공 을 변경 하 려고 하 ㅂ니다 . 수강편람 을 보니 부전공 도 있 고 , 부전공 + 전공심화 도 있 던데 부전공 은 전공 54 + 부전공 21 이 고 , 전공심화 는 전공 75 + 부전공 21 이 었 습니다 . 그런데 , 둘 의 최종 합계 가 134 이 더군요 ( 교양 26 ) . 그렇 다면 , 부전공 에 는 전공 54 + 부전공 21 , 그리고 나머지 학점 은 자선 으로 채우 어야 하 는 거 이 ㄴ가요 ? 2 . 자선 의 범위 는 교양 에 만 해당 되 나요 , 아니 면 다른 학과 도 되 는 거 이 ㄴ가요 ? 예 를 들 어 , 제가 글로벌 에 국제 대 에 있 는 과 이 라고 하 면 , 서울 에 있 는 다른 과 에 수업 도 수강 이 가능 하 ㄴ 거 ㄴ",,
920,이중전공,안녕하세요 조교님 경영 이중전공생입니다이중전공이 경영인 학생이 이번 여름 계절에 경영학부 1학년 경영통계 수업을 신청할 수 있나요?,안녕하세요 조교 님 경영 이중전공 생 이 ㅂ니다 이중전공 이 경영인 학생 이 이번 여름 계절 에 경영 학부 1 학년 경영 통계 수업 을 신청 하 ㄹ 수 있 나요 ?,,
921,이중전공,"조교님 안녕하세요다른 글들을 보니 참 친절하게 답변해주시네요이중전공 변경 관련해서 여쭤 봅니다1. 1학년 신청 기회를 놓쳐 부전공신청후 이중전공으로 올렸습니다. 이 상황에서 다른 이중전공으로 변경이 안되는거지요? ( 다른 글들 댓글 달아주신걸 봤는데, 혹시나해서 한번더 여쭤봅니다 )2. 전공 자체의 변경을 원한다면 이중전공이 아니라 부전공으로 해야 할텐데,  그렇게 변경할수 있는게 1,7월이 맞는지요? ( 이것도 한번더 확실히 하려 여쭈어 봅니다) 3. 이게 진짜 질문인데, 제가 경영이중을 하고 있는데 행정 부전공을 하고 싶다면, 경영이중에서 경","조교 님 안녕하세요 다른 글 들 을 보 니 참 친절 하 게 답변 하 어 주 시 네요 이중전공 변경 관련 하 어서 여쭈 어 보 ㅂ니다 1 . 1 학년 신청 기회 를 놓치 어 부전공 신청 후 이중전공 으로 올리 었 습니다 . 이 상황 에서 다른 이중전공 으로 변경 이 안 되 는 거 이 지요 ? ( 다른 글 들 댓글 달 어 주 시 ㄴ 거 ㄹ 보 었 는데 , 혹시나 하 어서 한 번 더 여쭈 어 보 ㅂ니다 ) 2 . 전공 자체 의 변경 을 원하 ㄴ다면 이중전공 이 아니 라 부전공 으로 하 어야 하 ㄹ 터 이 ㄴ데 , 그렇 게 변경 하 ㄹ 수 있 는 것 이 1,7월 이 맞 는지 이 오 ? ( 이것 도 한 번 더 확실히 하 려 여쭈 어 보 ㅂ니다 ) 3 . 이 게 진짜 질문 이 ㄴ데 , 제가 경영 이 중 을 하 고 있 는데 행정 부전공 을 하 고 싶 다면 , 경영 이 중 에서 경",,
922,이중전공,안녕하세요 조교님 19글캠신입생입니다글캠에서 설캠으로 이중전공하는 것이 목표입니다.설캠 각 과마다 이중전공 경쟁률이나 학점컷을 알 수 있나요? 덧붙여서 전과 경쟁률이나 학점컷도 알 수 있을까요??,안녕하세요 조교 님 19글캠신입생입니다글캠 에서 설캠 으로 이중전공 하 는 것 이 목표 이 ㅂ니다 . 설 캠 각 과 마다 이중전공 경쟁 률 이나 학점 컷 을 알 ㄹ 수 있 나요 ? 덧붙이 어서 전 과 경쟁 률 이나 학점 컷 도 알 ㄹ 수 있 을까요 ??,,
923,부전공,부전공포기하고 전공만 하면 부전공이였던거 재수강안되나여???,부전공 포기 하 고 전공 만 하면 부전공 이 이 었 던 거 재 수강 안 되 나 여 ???,,
924,부전공,"안녕하세요 조교님! 현재 2-1학기 다니고 있는 학생입니다. 1학년때 이중 신청했다가 떨어져서 부전공중인데요, 이중변경신청은 딱 한번밖에 안되는건가요? 한번이면 다음에 학점 높이고 신청하려구요...ㅠㅠㅠ","안녕하세요 조교 님 ! 현재 2 - 1 학기 다니 고 있 는 학생 이 ㅂ니다 . 1 학년 때 이중 신청 하 었 다가 떨어지 어서 부전공 중 이 ㄴ데요 , 이중 변경 신청 은 딱 한 번 밖에 안 되 는 거 이 ㄴ가요 ? 한 번 이 면 다음 에 학점 높이 고 신청 하 려구요 ... ㅠㅠㅠ",,
925,이중전공,"조교님 안녕하세요!제가 이번에 이중전공을 변경하려고 하는데, 이후에 변경한 이중전공을 또 부전공으로 변경하는게 가능할까요?","조교 님 안녕 하 시 어요 ! 제 가 이번 에 이중전공 을 변경 하 려고 하 는데 , 이후 에 변경 하 ㄴ 이중전공 을 또 부전공 으로 변경 하 는 것 이 가능 하 ㄹ까요 ?",,
926,이중전공,안녕하세요 조교님!저는 국제금융학과를 이중전공으로 하고 있습니다. 2016년도 겨울과 2017년도 여름에 계절학기로 서울캠퍼스에 개설된 강좌 중 국제금융학과로 인정되는 수업들 하나씩 들었습니다.아직 이 두 수업을 국제금융으로 옮기지 않아서 자선으로 분류돼있습니다.혹시 지금이라도 옮길 수 있나요?옮기려면 어떻게 해야하나요?,안녕하세요 조교 님 ! 저 는 국제 금융 학과 를 이중전공 으로 하 고 있 습니다 . 2016년 도 겨울 과 2017년 도 여름 에 계절 학기 로 서울 캠퍼스 에 개설 되 ㄴ 강좌 중 국제 금융 학과 로 인정 되 는 수업 들 하나 씩 들 었 습니다 . 아직 이 두 수업 을 국제 금융 으로 옮기 지 않 어서 자선 으로 분류 되 어 있 습니다 . 혹시 지금 이 라도 옮기 ㄹ 수 있 나요 ? 옮기 려면 어떻 게 하 어야 하 나요 ?,,
927,이중전공,조교님 안녕하세요?질문이 있습니다.1. 혹시 지금 이중변경기간 동안A이중전공을 B부전공으로 내린다음2. B부전공을 추후에 이중전공으로 올리는 게 가능하나요??감사합니다.,조교 님 안녕하세요 ? 질문 이 있 습니다 . 1 . 혹시 지금 이 중 변경 기간 동안 A 이중전공 을 B 부전공 으로 내리 ㄴ 다음 2 . B 부전공 을 추후 에 이중전공 으로 올리 는 것 이 가능하 나요 ?? 감사 하 ㅂ니다 .,,
928,이중전공,안녕하세요 조교님. 정보 기록학과 이중전공게 관해서 정보가 너무 없어서 여기에 여쭤봅니다. 정보기록학과를 이중하고 졸업할 경우 어떤 학사가 나오나요??,안녕하세요 조교 님 . 정보 기록학 과 이중전공 게 관해 서 정보 가 너무 없 어서 여기 에 여쭈 어 보 ㅂ니다 . 정보 기록 학과 를 이중 하 고 졸업 하 ㄹ 경우 어떤 학사 가 나오 나요 ??,,
929,이중전공,"안녕하세요. 조교님.현재 7학기 재학중인 학생입니다!공지 사항에는 2~7학기에 해당하는 사람만 이중전공을 부전공으로 변경/신청할 수 있다는데, 8학기 이상인 학생은 학종지를 방문해서 신청해야 한다고 하더라고요.그런데 혹시 학종지를 방문할 때, 가져가야 하는 서류나 거쳐야 하는 과정 같은 게 있을까요?","안녕하세요 . 조교 님 . 현재 7 학기 재학 중 이 ㄴ 학생 이 ㅂ니다 ! 공지 사항 에 는 2 ~ 7 학기 에 해당 하 는 사람 만 이중전공 을 부전공 으로 변경 / 신청 하 ㄹ 수 있 다는데 , 8 학기 이상인 학생 은 학 종지 를 방문 하 어서 신청 하 어야 하 ㄴ다고 하 더라고요 . 그런데 혹시 학 종지 를 방문 하 ㄹ 때 , 가져가 어야 하 는 서류 나 거치 어야 하 는 과정 같 은 게 있 을까요 ?",,
930,이중전공,안녕하세요 조교님! 제가 작년에 1학년 1학기로 12학점을 들었고 농활을 가서 2학점을 받았습니다 그리고 휴학을 한학기해서 지금 1학년 2학기를 재학중인데 재수강 빼고 14학점을 들어요 총 합해서 28학점인데 이번 계절학기에 6학점을 들어서 34학점으로 만드려고 합니다 이중전공 때문에요!  농활이랑 여름 계절학기는 이중전공 이수 학점에 포함되나요?,안녕하세요 조교 님 ! 제 가 작년 에 1 학년 1 학기 로 12 학점 을 듣 었 고 농활 을 가 어서 2 학점 을 받 었 습니다 그리고 휴학 을 한 학기 하 어서 지금 1 학년 2 학기 를 재학 중 이 ㄴ데 재수강 빼 고 14 학점 을 듣 어요 총 합 하 어서 28 학점 이 ㄴ데 이번 계절 학기 에 6 학점 을 듣 어서 34 학점 으로 만드 려고 하 ㅂ니다 이중전공 때문 이 에요 ! 농활 이랑 여름 계절 학기 는 이중전공 이수 학점 에 포함 되 나요 ?,,
931,이중전공,"안녕하세요 조교님...! 이중전공 관련해서 너무너무 궁금한게 있어요ㅠㅠㅠ 저는 한국외대 글로벌캠퍼스에서 2학년 1학기를 재학중입니다. 1. 현재 이중전공은 정치외교학과인데, 이것을 경영학과      부전공으로 바꿀 수 있을까요?2. 바꿀 수 있다면, 언제 신청할 수 있는건가요?3. 경영학과를 부전공으로 바꾼 이후에  그것을 이중전공으로 올릴 수 있나요???","안녕하세요 조교 님 ...! 이중전공 관련 하 어서 너무너무 궁금 하 ㄴ 게 있 어요 ㅠㅠㅠ 저 는 한국 외대 글로벌 캠퍼스 에서 2 학년 1 학기 를 재학 중 이 ㅂ니다 . 1 . 현재 이중전공 은 정치 외교학 과 이 ㄴ데 , 이것 을 경영학과 부전공 으로 바꾸 ㄹ 수 있 을까요 ? 2 . 바꾸 ㄹ 수 있 다면 , 언제 신청 하 ㄹ 수 있 는 거 이 ㄴ가요 ? 3 . 경영학 과 를 부전공 으로 바꾸 ㄴ 이후 에 그것 을 이중전공 으로 올리 ㄹ 수 있 나요 ???",,
932,이중전공,조교님! 이번에 이중전공을 변경할까 생각하는데 만약에 변경하고 싶은 이중전공으로 배정이 안되면 기존에 신청했던 이중전공이 그대로 유지되는 건가요?ㅜ예를 들면 경영에서 정치외교로 변경하고 싶은데 여석이 없어서 만약에 정치외교로 배정이 안되면 이중전공이 기존의 경영으로 유지되는건가요?,조교 님 ! 이번 에 이중전공 을 변경 하 ㄹ까 생각 하 는 데 만약 에 변경 하 고 싶 은 이중전공 으로 배정 이 안 되 면 기존 에 신청 하 었 던 이중전공 이 그대로 유지 되 는 거 이 ㄴ가요 ? ㅜ 예 를 들 면 경영 에서 정치 외교 로 변경 하 고 싶 은데 여 석 이 없 어서 만약 에 정치 외교 로 배정 이 안 되 면 이중전공 이 기존 의 경영 으로 유지 되 는 거 이 ㄴ가요 ?,,
933,이중전공,안녕하세요 조교님 지금 3학년에 재학중인 학생입니다!혹시 2학년때 이중전공을 부전공으로 바꾼 적이 있는데 다음주 이중전공 변경기간에  다시 이중전공으로 올릴 수 있을까요??,안녕하세요 조교 님 지금 3 학년 에 재학 중 이 ㄴ 학생 이 ㅂ니다 ! 혹시 2 학년 때 이중전공 을 부전공 으로 바꾸 ㄴ 적 이 있 는데 다음 주 이중전공 변경 기간 에 다시 이중전공 으로 올리 ㄹ 수 있 을까요 ??,,
934,이중전공,조교님! 안녕하세요 제가 18학번인데 작년에 반수를 해서 1학기가 9학점 들은거로만 인정이 돼서 학고를 받았어요. 2학기 휴학했구요. 지금 1학년 1학기로 뜨는데 다음학기는 1학년 2학기가 맞나요!?!? 그리고 올 재수강하고 있는데 재수강후의 성적으로 이중전공 최초 신청 가능한가요!?!?!?,조교 님 ! 안녕하세요 제가 18 학번 이 ㄴ데 작년 에 반 수 를 하 어서 1 학기 가 9 학점 듣 은 거 로 만 인정 이 되 어서 학고 를 받 었 어요 . 2 학기 휴학 하 었 구요 . 지금 1 학년 1 학기 로 뜨 는데 다음 학기 는 1 학년 2 학기 가 맞 나요 !?!? 그리고 올 재수강 하 고 있 는데 재수강 후 의 성 적 으로 이중전공 최초 신청 가능 하 ㄴ가요 !?!?!?,,
935,이중전공,"조교님 여쭤볼게있습니다! 제금 1-2 재학 중이고 5월애 이중전공을 신청해야하는데요, 제가 학점이 아직 34학점이 안되었을 뿐더러  이붕전공하고자 하는 조건에도 맞지않는데요, 그래도 이중전공 신청은 하라고 하시는데 왜 그러는 걸까요? 이중전공 떨어지는거랑 신청을 아예 안하는거랑 차이가 있나요??","조교 님 여쭈 어 보 ㄹ게 있 습니다 ! 저 의 금 1 - 2 재학 중 이 고 5월 애 이중전공 을 신청 하 어야 하 는데 요 , 제가 학점 이 아직 34 학점 이 안 되 었 을 뿐 더러 이붕 전공 하 고자 하 는 조건 에 도 맞 지 않 는데요 , 그래도 이중전공 신청 은 하 라고 하 시 는데 왜 그러 는 거 이 ㄹ까요 ? 이중전공 떨어지 는 거 랑 신청 을 아예 안 하 는 거 랑 차이 가 있 나요 ??",,
936,이중전공,안녕하세요 조교님. 항상 감사합니다.현대 지비티를 부전공으로 하고 있는데요 다른 이중전공으로 변경하려면 이번 변경기간에 신청하면 되는건가요??,안녕하세요 조교 님 . 항상 감사 하 ㅂ니다 . 현대 지비티 를 부전공 으로 하 고 있 는 데 이 요 다른 이중전공 으로 변경 하 려면 이번 변경 기간 에 신청 하 면 되 는 거 이 ㄴ가요 ??,,
937,이중전공,항상 질문에 친절하게 답변해주셔서 감사합니다 ~혹시 하고있는 이중전공이 넘 힘들어서 그냥 제 본전공 전공심화만 하려하는데 이중전공 변경기간에 할 수 있는건가요? 아님 또 전공심화 신청은 따로 해야하는건가요?,항상 질문 에 친절 하 게 답변 하 어 주 시 어서 감사 하 ㅂ니다 ~ 혹시 하 고 있 는 이중전공 이 넘 힘들 어서 그냥 저 의 본 전공 전공심화 만 하 려 하 는 데 이중전공 변경 기간 에 하 ㄹ 수 있 는 거 이 ㄴ가요 ? 아니 ㅁ 또 전공심화 신청 은 따로 하 어야 하 는 거 이 ㄴ가요 ?,,
938,이중전공,"안녕하세요 조교님??글로벌캠퍼스에 이중(부)전공 강좌로 행정학과랑 경제학과 강의가 열리던데 강의시간표에 보면 경제학과 과목들은 경제학전공, 이중전공, 부전공자만 수강가능하다고 적혀있는데 행정학과는 그렇게 안적혀 있습니다. 그럼 행정학과 글캠 수업은 전공상관없이 자선으로 들을 수 있나요??","안녕하세요 조교 님 ?? 글로벌 캠퍼스 에 이 중 ( 부 ) 전공 강좌 로 행정학 과 랑 경제학 과 강의 가 열리 던 데 강의 시간표 에 보 면 경제학 과 과목 들 은 경제학 전공 , 이중전공 , 부전공 자만 수강 가능 하 다고 적히 어 있 는데 행정학 과 는 그렇 게 안 적히 어 있 습니다 . 그럼 행정학 과 글 캐 ㅁ 수업 은 전공 상관없이 자선 으로 듣 을 수 있 나요 ??",,
939,이중전공,"안녕하세요 조교님.. 제가 1학년 1, 2학기 때 성적이 경영 이중 신청 기준인 3.0 을 넘지 않아서 자격을 충족하지 못하는데 경영 부전공에서 이중으로 올리려면 어떻게 해야하나요? 그리고 이중신청을 하고 결과가 나오고 나서 바로 휴학을 해도 이중전공 유지가 계속 되는지 궁금해요..!","안녕하세요 조교 님 .. 제가 1 학년 1 , 2 학기 때 성적 이 경영 이중 신청 기준 이 ㄴ 3 . 0 을 넘 지 않 어서 자격 을 충족 하 지 못하 는데 경영 부전공 에서 이중 으로 올리 려면 어떻 게 하 어야 하 나요 ? 그리고 이 중 신청 을 하 고 결과 가 나오 고 나 어서 바로 휴학 을 해도 이중전공 유지 가 계속 되 는지 궁금 하 어요 ..!",,
