,내용,댓글,댓글쓴이,대댓글여부,id
710,여기 부전공도 물어봐도 되나...?이중전공으로 경제하고 싶었는데학점이 안될거 같아서 부전으로 돌린다음이중잨공으로 돌릴 생각 하고 있거든?근데 부전공은 학점컷 없어??그리고 부전공에서 이중전공 돌리면 강의 다시 다 들어야함?,"['부전공은 학점컷 인원제한 없고 이중티오가 나면 올릴 수 있고 그때는 또 학점을 봄 강의는 자선처리 될텐데 아중에 전공학점으로 연결할 수 있음', '엥 부전공을 하는데 왜 자선처리가 돼요..?;', '아 다른전공으로 바꾸는 거랑 헷갈렸어요 죄송해요ㅠㅠ 똑같은거 하면 자동연결되요!', '근데 경제 이중으로 돌리는 거 힘들어..티오가 거의 없어서 신청도 못하는 해도 많아']","['비꾸리', '익명', '비꾸리', '익명']","['parent', 'child', 'child', 'parent']",33141206
711,"프랑스학과 vs. 아통이중 둘다 미달일까요? 학점이 낮아서..ㅜ커리가 어떤게 더 나을런지.. 지역학 배우고 싶어서 쭉 프랑스 생각하고 있었는데..둘다 배우고 싶은 언어라 고민되네요.어떤걸 더 추천하나요?아랍어는 제2외국어로 고3때 시험은 결국 안봤지만 공부는 다했었고,프랑스어는 노베이스에요..어떤게 왜 나을지, 아니면 언어 자랑이라도 해주세요!","['1전공 언어 아니에요! 참고로 프랑스는 프랑스에 대한 동경이랄까..ㅎ 사회 문화 예술적인 면에서.. 아랍어는 배우면서 문화도 흥미로웠고 정말 재밌었어요!', '삭제된 댓글입니다.', '아하 감사합니당!', '아랍어도요', '감사합니당']","['익명(글쓴이)', '(삭제)', '익명(글쓴이)', '익명', '익명(글쓴이)']","['parent', 'parent', 'child', 'parent', 'child']",33141200
712,1전공 동유럽대인데요ㅠㅠ 이중으로 메이저언어를 하나더할까요 아니면 상경계열로 가는게나을까요 고민이에요ㅠㅠ,"['어디로 취업하고싶은데여', '한심한 소리지만 제가 아직 또렷한꿈이나 목표가없어서요..ㅠㅠㅜ', '목표가 없으면 상경가세요!']","['익명', '익명(글쓴이)', '익명']","['parent', 'child', 'child']",33137094
713,세문예경 이중하시는 분들 수업어때요........?아님 이중준비하시는분들 계시나용!!,"['삭제된 댓글입니다.', '헐 왜요ㅠㅠㅠㅠㅠㅠ????', '아...ㅜㅜ 혹시 커리 어디서 확인하셨는지 여쭤도될까요???', '저도 세문경하고 싶어서 커리 좀 볼겸 코어홈페이지 들어가봤는데 구체적인 과목이 안나와 있는거 같았어요ㅠㅠㅠㅠ', '그쳐ㅠㅠㅠㅠㅠ 안나와있어요ㅠㅠㅠㅠ']","['(삭제)', '익명(글쓴이)', '익명(글쓴이)', '익명', '익명(글쓴이)']","['parent', 'child', 'child', 'parent', 'child']",33128709
714,중통 이중하시는 분들 보통 학점 얼마셨나요?3.7~8 인데 될까요??ㅠㅠ,"['통 마달이요', '미달', '아 헐 감사합니다!']","['(알수없음)', '(알수없음)', '익명(글쓴이)']","['parent', 'child', 'child']",33126430
715,"만약 이중전공인 과로 전과를 하게 되면, 이중전공을 다시 바꿔야 되잖아요. 그러면 2학년 1학기 끝나고 변경할 수 있는 건가요? 변경기간이 여름방학 쯤인가요??","['삭제된 댓글입니다.', '그러면 좋겠네요ㅠㅠㅠㅠㅠ', '삭제된 댓글입니다.', 'ㅋㅋㅋㅋㅋ마쟈요...ㅎㅎ 감사합니다']","['(삭제)', '(알수없음)', '(삭제)', '(알수없음)']","['parent', 'child', 'parent', 'child']",33120470
716,이중전공 고를때 융합전공 중에서 추천좀 해주세요!,"['혹시 융합전공 목록 어디서 확인하시나요??ㅠㅠㅠ 들은게 없는데다 아무리 찾아도 못찾겠어서ㅠㅠ', '홈페이지 공지사항에 다 나와있어요']","['익명', '익명(글쓴이)']","['parent', 'parent']",33118977
717,언어계열 재학생인데요 이중전공으로 바이오메디컬 선택하면 너무 어려울가요?,,[],,33118893
718,"이중전공으로 언어 하나 더 배워보고 싶은데스페인어, 마인어, 아랍어, 일본어 중에 어떤 게 좋을까요?","['하고싶은거 해', '스페인어나 일본어 추천이야', '일본어']","['(알수없음)', '익명', '익명']","['parent', 'parent', 'parent']",33109989
719,"미디어 이중전공 질문!1. 미디어에 방송영상, 언론정보, 광고홍보 있잖아여! 그거 따로따로 뽑나요? 2. 따로 뽑는다면 언론정보의 경우 학점이 얼마나 되어야 하는지?","['1.네 2.최소 3후반이요', '세개중에 언정이 젤 낮아요 그래도 3후반되야함']","['익명', '익명']","['parent', 'parent']",33107687
720,경영 이중 셤 준비 어떻게해요?,,[],,33098796
721,국제학부 이중 학점 몇정도일까요?글캠입니다 3.후반인데 가능할까요?,"['3.8 ~ 3.9 라고 알고있어요!', '컷 3후반이에ㅕ', '국제학부 미달임;;;; 위 댓글들 뭔 근거로 저러는지 모르겠네', '미달아냐;;; 3.5는 나와야해..', '과사 전화 ㄱ']","['익명', '익명', '익명', '익명', '익명']","['parent', 'parent', 'parent', 'parent', 'parent']",33076085
722,공대 이중 추천 좀 해주세요ㅠㅠ,,[],,33075701
723,안녕하세요 학점이 개좋고 토익도 900 넘어서 이중전공 프리패스인데요베트남어가 좋을까요국제학부가 좋을까요1전공은 경영,"['베', '영어 얼마나 함?', '어렷을때 좀 살다왓어요', '그럼 국제 ㄱㄱ', '솔직히 일전공 상경일 경우에 제2외국어 하는 거 보단 영어 정말 잘하는게 더 유리한게 사실이라.. 준원어민 급으로 영어하는 거라면 나 같으면 국제학부 갈듯!', '국제', '베어해서 취업좋다는 거 베트남 영업직 얘긴데 베트남 가서 살계획 아니면 국제가서 영어나 하심', '많은 댓글 감사합니다', '정말 국제학부가 맞는 과일까요...?', '언어보다 정치나 경제쪽에 관심있으시면 국제학부하세용~~', '국제가 좋을듯', '닥베어! ㄱ ㄱ ㄱ', '경영에 베어 하면 취업도 프리패스이지 않을까야']","['(알수없음)', '익명', '익명(글쓴이)', '익명', '익명', '익명', '익명', '익명(글쓴이)', '익명(글쓴이)', '(알수없음)', '익명', '익명', '익명']","['parent', 'parent', 'child', 'child', 'parent', 'parent', 'parent', 'parent', 'parent', 'parent', 'parent', 'parent', 'parent']",33073565
724,공대생인데 스통 이중 하는거 괜찮을까용? 조언 부탁드려용ㅎㅎ,"['힘들어요..', '수업따라가면 어느정도 회화가능한가용?']","['익명', '익명(글쓴이)']","['parent', 'child']",33048142
725,글캠 자대생인데 이중전공을 독일어통번역과 베트남어 중에 고민하고 있습니다...! 둘 다 배우고 싶은 언어인데 독통이나 베트남어에 대해 조언해주실 분 계신가요?,"['독통 4학점 8시간임', 'ㄷㄷ 미친듯', '베 ㄱ', '+2학점 4시간 문텍도 잊지마시라']","['(알수없음)', '익명', '익명', '익명']","['parent', 'child', 'parent', 'parent']",33045754
726,"글캠인데,, 국제학부 이중전공 학점 컷 몇 정도야?","['3.8 영어 말하기 쓰기 자유로운 수준 아니면 비추', '영어 잘 못하는데 힘드려나?', '전부 원어수업에 과제 시험 다 영언데 논술형 시험이 대부분이란 걸 생각해봐', '팀플도 당연히 영어로', '학생들도 외국인이 엄청많음 ㅠ', '외국인 반 한국인 반인데 영어 못하면 b+이상 못받음..', '한국애들도 외모만 한국인이지 네이티브급 널림..']","['익명', '익명(글쓴이)', '익명', '익명', '익명', '익명', '익명']","['parent', 'child', 'child', 'child', 'child', 'parent', 'parent']",33036205
727,지식콘텐츠 이중으로 어떤가요?,"['삭제된 댓글입니다.', '정확히 어떤 면에서용??', '본전공이 뭔지에따라 다를것같아요', '통댄데 괜찮을까요??', '부담스럽지는않을거에요 우선 전필이없어서~']","['(삭제)', '익명(글쓴이)', '익명', '익명(글쓴이)', '익명']","['parent', 'child', 'parent', 'child', 'child']",33033223
728,이중으로 문콘하시는분 있나요? 배우고 싶은 과목들은 있는데 비전이 없을까봐... 1전공은 언어에여!,"['저도 하고싶은데 고민중이에여..ㅜ', '저여...!']","['익명', '익명']","['parent', 'parent']",33013372
729,미컴 이중학점 어느정도되나용!,"['4점대요', '삭제된 댓글입니다.', '아뇨 걍 미컴 자체가 컷이 높아요', '오... 역시 높네요ㅜ 모두 감사합니다!']","['익명', '(삭제)', '익명', '익명(글쓴이)']","['parent', 'parent', 'child', 'parent']",32987136
730,중통 이중전공하시는 분 계세여???? 게시글에 중통 얘기가 별로없네요ㅠㅠㅠ 학과사이트에도 특별히 공지가 없고 ㅠㅠ,,[],,32965467
731,국제학부 이중전공 따로 시험있나요? 학점만보나요? 학점은 대충 몇 정도가 안정권이ㄴ가요?,"['4점대요', '지금 딱 4점에 걸려있는데 ㅜㅜㅠㅠㅠㅠ 다른 시험이나 이런거 없으면 이 성적으로 어렵겠죠??', '학점만 봐서.. 4점대면 붙어요 컷이 3 후반이라', '감사합니다ㅠㅠㅠㅠㅠ 복받으실거에요ㅠㅠㅠ']","['익명', '익명(글쓴이)', '익명', '익명(글쓴이)']","['parent', 'child', 'child', 'child']",32965041
732,"영통 재학중인 학생입니다. 이번에 이중전공을 독일어통번역을할까 생각중인데, 어떨까요?? 언어를 배우는거 좋아하긴합니다",,[],,32961045
733,설캠 스페인 이중전공 평점컷 어느정도 되나요?,['못해요'],['익명'],['parent'],32942864
734,보험계리학 이중전공 어떨까요,"['영수최교수 개극혐 으....', '교수님 어떠신지 여쭤봐도 될까요ㅠㅠ', '보험계리학이면 금융수학쪽으로 수학과목듣는데 그교수님 전문이거든 네이버에 검색해도 나와 근데 수업은 진짜 못하고 원하는 수준은 개높고 내가 이수업을 왜 들어야하나 싶고 꼰대오브꼰대 수학과 3대장중 탑', '헐.. 말씀해주셔서 감사합니다ㅠㅠ']","['(알수없음)', '익명(글쓴이)', '(알수없음)', '익명(글쓴이)']","['parent', 'child', 'child', 'child']",32933563
735,설캠 경영이중 시험있다는 데.난이도가 어느 정도인가요?,"['공부량에따라달라여', '테셋 정도인가요?']","['(알수없음)', '익명(글쓴이)']","['parent', 'child']",32930897
736,스페인어 이중컷 얼마나되나요? 그리고 제가 34학점을 다 못채웠는데.... 붙을수있을까요 ㅠ,"['34학점 못채우면 학점상관없이 가장 마지막에 미달나면 뽑는걸로 알고있어요..', '아....그럼 2학기를 노려야겠네요...']","['익명', '(알수없음)']","['parent', 'child']",32929132
737,학점들어놨다가 2학년 2학기때 이중전공변경으로 가는거 어떻게 생각하세요?,['가능함.. 미리 들어놓기 근데 만약 실패하면 .. ㅈㅇㅈ'],['(알수없음)'],['parent'],32926561
738,경영이나 경제 부전공에서 이중전공 티오 많이있나요?? 그런 여석을 볼 수 있는 공지사항은 따로 안올라오나요?,,[],,32926525
739,"국통 이중전공(후기) 티오 얼마나 나나요? 1학기 부전하다가 이중으로 올릴 생각인데, 확인해보려고 홈페이지 뒤져봐도 어디에서 볼 수 있는지 모르겟네요ㅜㅜ",['저 이거 전화해봤었는데 40몇명이라그랬었음 전화해보시면빨라요'],['(알수없음)'],['parent'],32918142
740,한국학과 이중전공생 계신가요?..여쭙고 싶은게 많아요,,[],,32885842
741,이중전공 지금 신청안하고 나중에 변경하면 1학기 더 다녀야되는건 확실하죠?,['ㅇㅇ'],['익명'],['parent'],32877682
742,"이중전공 여석 보니까 정외과랑 미커가 여석이 항상 거의 없고, 경영은 많던데! 정외 별로라는 소리 들어서 많을 줄 알았는데 왜 그런가요? 그리고 경영은 인기가 많아서 보통 여석이 없는 거 아닌가요?","['경영 증원 안해줘서 수강신청 개빡셈 > 9학기 필수라', '경영 시험 커트라인 못넘겨서 대거 탈락', '정외 덕후들이 좋아하지']","['익명', '익명', '(알수없음)']","['parent', 'parent', 'parent']",32873986
743,경영 이중 지원할 때 내는 토익 성적확인서 언제까지에요 ....? 그거 늦게내면 안되겠죠 ㅠㅠㅠㅠㅠ,['이건 그냥 학교 홈페이지 가면 나와있는데 왜 물어보는지 핑프야'],['익명'],['parent'],32846194
744,자대생 이중 뭐할까..,"['몽골어', '영통']","['(알수없음)', '익명']","['parent', 'parent']",32845011
745,미컴 이중하려다 학점안돼서 부전공하려는데여이중과 부전공의 차이가 어떻게 되나여?커리라든가 사회나가서 인식이라든가,['부전은 학위 안줌'],['익명'],['parent'],32836564
746,지금 상경계열에 있는데 미컴이중하는거 어떻게생각하세요? 언어하는거랑 뭐가 나을까요! 언어 한다면 프랑스어나 이태리어가 가장관심있기는해요!,"['님 진로에따라 달라지겠져!', '희망직업이 뭐예요?']","['익명', '익명']","['parent', 'child']",32833072
747,경영 이중전공 신청 시험 지원자격 3.0이상이던데 그거 1학기 성적만 해당하는 건가요?,"['아뇨 2학기포함요', '감사합니다']","['익명', '익명(글쓴이)']","['parent', 'parent']",32829025
748,경영 이중전공은 학점 몇정도 컷일까요?,['4.4'],['익명'],['parent'],32827808
749,엘티 이중 면접 한국어인가요 영어인가요??,"['한영 둘다한다고 공지에 써있지 않았나', '엘디는 적혀있었는데 엘티는 따로 공지된 바가 없었던거같아서ㅠㅠ']","['(알수없음)', '익명(글쓴이)']","['parent', 'child']",32805446
750,지금 자대 다니는 신입생입니다.이중전공을 골라야 하는 데어문계열은 1전공하고 2전공하고 성적 같이 평가하나요?아니면 이중끼리만 경쟁하나요?,['같은 수업이면 당연히 같이여'],['익명'],['parent'],32804217
